City	State	Incorporation	Year	Population
Juneau city and 	Alaska	borough	2014	32625
Juneau city and 	Alaska	borough	2015	32756
Kenai 	Alaska	city	2010	7137
Kenai 	Alaska	city	2011	7244
Kenai 	Alaska	city	2012	7352
Kenai 	Alaska	city	2013	7472
Kenai 	Alaska	city	2014	7568
Kenai 	Alaska	city	2015	7661
Ketchikan 	Alaska	city	2010	8077
Ketchikan 	Alaska	city	2011	8158
Ketchikan 	Alaska	city	2012	8193
Ketchikan 	Alaska	city	2013	8179
Ketchikan 	Alaska	city	2014	8242
Ketchikan 	Alaska	city	2015	8197
Kodiak 	Alaska	city	2010	6151
Kodiak 	Alaska	city	2011	6235
Kodiak 	Alaska	city	2012	6350
Kodiak 	Alaska	city	2013	6349
Kodiak 	Alaska	city	2014	6303
Kodiak 	Alaska	city	2015	6253
Palmer 	Alaska	city	2010	5995
Palmer 	Alaska	city	2011	6167
Palmer 	Alaska	city	2012	6324
Palmer 	Alaska	city	2013	6368
Palmer 	Alaska	city	2014	6538
Palmer 	Alaska	city	2015	6788
Sitka city and 	Alaska	borough	2010	8898
Sitka city and 	Alaska	borough	2011	8914
Sitka city and 	Alaska	borough	2012	9054
Sitka city and 	Alaska	borough	2013	9003
Sitka city and 	Alaska	borough	2014	8881
Sitka city and 	Alaska	borough	2015	8863
Wasilla 	Alaska	city	2010	7915
Wasilla 	Alaska	city	2011	8151
Wasilla 	Alaska	city	2012	8444
Wasilla 	Alaska	city	2013	8605
Wasilla 	Alaska	city	2014	8850
Wasilla 	Alaska	city	2015	9284
Aleutians West 	Alaska	Census Area	2010	5546
Aleutians West 	Alaska	Census Area	2011	5588
Aleutians West 	Alaska	Census Area	2012	5678
Aleutians West 	Alaska	Census Area	2013	5699
Aleutians West 	Alaska	Census Area	2014	5751
Aleutians West 	Alaska	Census Area	2015	5702
Bethel 	Alaska	Census Area	2010	17080
Bethel 	Alaska	Census Area	2011	17459
Bethel 	Alaska	Census Area	2012	17691
Bethel 	Alaska	Census Area	2013	17862
Bethel 	Alaska	Census Area	2014	17923
Bethel 	Alaska	Census Area	2015	17946
Juneau City and 	Alaska	Borough	2010	31388
Juneau City and 	Alaska	Borough	2011	32186
Juneau City and 	Alaska	Borough	2012	32443
Juneau City and 	Alaska	Borough	2013	32645
Juneau City and 	Alaska	Borough	2014	32625
Juneau City and 	Alaska	Borough	2015	32756
Balance of Kenai Peninsula 	Alaska	Borough	2010	35768
Balance of Kenai Peninsula 	Alaska	Borough	2011	36190
Balance of Kenai Peninsula 	Alaska	Borough	2012	36521
Balance of Kenai Peninsula 	Alaska	Borough	2013	36628
Balance of Kenai Peninsula 	Alaska	Borough	2014	36684
Balance of Kenai Peninsula 	Alaska	Borough	2015	36785
Ketchikan Gateway 	Alaska	Borough	2010	13525
Ketchikan Gateway 	Alaska	Borough	2011	13635
Ketchikan Gateway 	Alaska	Borough	2012	13699
Ketchikan Gateway 	Alaska	Borough	2013	13673
Ketchikan Gateway 	Alaska	Borough	2014	13781
Ketchikan Gateway 	Alaska	Borough	2015	13709
Balance of Ketchikan Gateway 	Alaska	Borough	2010	5036
Balance of Ketchikan Gateway 	Alaska	Borough	2011	5065
Balance of Ketchikan Gateway 	Alaska	Borough	2012	5092
Balance of Ketchikan Gateway 	Alaska	Borough	2013	5082
Balance of Ketchikan Gateway 	Alaska	Borough	2014	5122
Balance of Ketchikan Gateway 	Alaska	Borough	2015	5095
Kodiak Island 	Alaska	Borough	2010	13651
Kodiak Island 	Alaska	Borough	2011	13807
Kodiak Island 	Alaska	Borough	2012	14067
Kodiak Island 	Alaska	Borough	2013	14097
Kodiak Island 	Alaska	Borough	2014	14007
Kodiak Island 	Alaska	Borough	2015	13889
Balance of Kodiak Island 	Alaska	Borough	2010	6767
Balance of Kodiak Island 	Alaska	Borough	2011	6831
Balance of Kodiak Island 	Alaska	Borough	2012	6962
Balance of Kodiak Island 	Alaska	Borough	2013	6994
Balance of Kodiak Island 	Alaska	Borough	2014	6957
Balance of Kodiak Island 	Alaska	Borough	2015	6895
Kusilvak 	Alaska	Census Area	2010	7464
Kusilvak 	Alaska	Census Area	2011	7654
Kusilvak 	Alaska	Census Area	2012	7790
Kusilvak 	Alaska	Census Area	2013	7952
Kusilvak 	Alaska	Census Area	2014	8053
Kusilvak 	Alaska	Census Area	2015	8119
Nome 	Alaska	Census Area	2010	9536
Nome 	Alaska	Census Area	2011	9834
Nome 	Alaska	Census Area	2012	9869
Nome 	Alaska	Census Area	2013	9888
Nome 	Alaska	Census Area	2014	9833
Nome 	Alaska	Census Area	2015	9846
North Slope 	Alaska	Borough	2010	9468
North Slope 	Alaska	Borough	2011	9533
North Slope 	Alaska	Borough	2012	9661
North Slope 	Alaska	Borough	2013	9739
North Slope 	Alaska	Borough	2014	9713
North Slope 	Alaska	Borough	2015	9687
Northwest Arctic 	Alaska	Borough	2010	7545
Northwest Arctic 	Alaska	Borough	2011	7723
Northwest Arctic 	Alaska	Borough	2012	7722
Northwest Arctic 	Alaska	Borough	2013	7716
Northwest Arctic 	Alaska	Borough	2014	7748
Northwest Arctic 	Alaska	Borough	2015	7752
Prince of Wales-Hyder 	Alaska	Census Area	2010	6212
Prince of Wales-Hyder 	Alaska	Census Area	2011	6377
Prince of Wales-Hyder 	Alaska	Census Area	2012	6383
Prince of Wales-Hyder 	Alaska	Census Area	2013	6396
Prince of Wales-Hyder 	Alaska	Census Area	2014	6384
Prince of Wales-Hyder 	Alaska	Census Area	2015	6341
Sitka City and 	Alaska	Borough	2010	8898
Sitka City and 	Alaska	Borough	2011	8914
Sitka City and 	Alaska	Borough	2012	9054
Sitka City and 	Alaska	Borough	2013	9003
Sitka City and 	Alaska	Borough	2014	8881
Sitka City and 	Alaska	Borough	2015	8863
Southeast Fairbanks 	Alaska	Census Area	2010	7070
Southeast Fairbanks 	Alaska	Census Area	2011	7144
Southeast Fairbanks 	Alaska	Census Area	2012	7181
Southeast Fairbanks 	Alaska	Census Area	2013	7004
Southeast Fairbanks 	Alaska	Census Area	2014	6978
Southeast Fairbanks 	Alaska	Census Area	2015	6839
Balance of Southeast Fairbanks 	Alaska	Census Area	2010	6019
Balance of Southeast Fairbanks 	Alaska	Census Area	2011	6083
Balance of Southeast Fairbanks 	Alaska	Census Area	2012	6114
Balance of Southeast Fairbanks 	Alaska	Census Area	2013	5964
Balance of Southeast Fairbanks 	Alaska	Census Area	2014	5943
Balance of Southeast Fairbanks 	Alaska	Census Area	2015	5826
Valdez-Cordova 	Alaska	Census Area	2010	9659
Valdez-Cordova 	Alaska	Census Area	2011	9731
Valdez-Cordova 	Alaska	Census Area	2012	9727
Valdez-Cordova 	Alaska	Census Area	2013	9771
Valdez-Cordova 	Alaska	Census Area	2014	9493
Valdez-Cordova 	Alaska	Census Area	2015	9362
Yukon-Koyukuk 	Alaska	Census Area	2010	5588
Yukon-Koyukuk 	Alaska	Census Area	2011	5731
Yukon-Koyukuk 	Alaska	Census Area	2012	5731
Yukon-Koyukuk 	Alaska	Census Area	2013	5661
Yukon-Koyukuk 	Alaska	Census Area	2014	5563
Yukon-Koyukuk 	Alaska	Census Area	2015	5533
Apache Junction 	Arizona	city	2010	35994
Apache Junction 	Arizona	city	2011	35715
Apache Junction 	Arizona	city	2012	36022
Apache Junction 	Arizona	city	2013	36443
Apache Junction 	Arizona	city	2014	37237
Apache Junction 	Arizona	city	2015	38074
Benson 	Arizona	city	2010	5080
Benson 	Arizona	city	2011	5130
Benson 	Arizona	city	2012	5109
Benson 	Arizona	city	2013	5023
Bisbee 	Arizona	city	2010	5606
Bisbee 	Arizona	city	2011	5579
Bisbee 	Arizona	city	2012	5522
Bisbee 	Arizona	city	2013	5379
Bisbee 	Arizona	city	2014	5319
Bisbee 	Arizona	city	2015	5208
Bullhead City 	Arizona	city	2010	39540
Bullhead City 	Arizona	city	2011	39593
Bullhead City 	Arizona	city	2012	39501
Bullhead City 	Arizona	city	2013	39280
Bullhead City 	Arizona	city	2014	39272
Bullhead City 	Arizona	city	2015	39445
Camp Verde 	Arizona	town	2010	10869
Camp Verde 	Arizona	town	2011	10911
Camp Verde 	Arizona	town	2012	10892
Camp Verde 	Arizona	town	2013	10990
Camp Verde 	Arizona	town	2014	11072
Camp Verde 	Arizona	town	2015	11155
Casa Grande 	Arizona	city	2010	48876
Casa Grande 	Arizona	city	2011	48768
Casa Grande 	Arizona	city	2012	49103
Casa Grande 	Arizona	city	2013	49342
Cave Creek 	Arizona	town	2013	5115
Cave Creek 	Arizona	town	2014	5255
Cave Creek 	Arizona	town	2015	5341
Chino Valley 	Arizona	town	2010	10817
Chino Valley 	Arizona	town	2011	10795
Chino Valley 	Arizona	town	2012	10838
Chino Valley 	Arizona	town	2013	10932
Chino Valley 	Arizona	town	2014	11044
Chino Valley 	Arizona	town	2015	11137
Coolidge 	Arizona	city	2010	11857
Coolidge 	Arizona	city	2011	11786
Coolidge 	Arizona	city	2012	11830
Coolidge 	Arizona	city	2013	11870
Coolidge 	Arizona	city	2014	12074
Coolidge 	Arizona	city	2015	12297
Cottonwood 	Arizona	city	2010	11265
Cottonwood 	Arizona	city	2011	11248
Cottonwood 	Arizona	city	2012	11309
Cottonwood 	Arizona	city	2013	11443
Cottonwood 	Arizona	city	2014	11637
Cottonwood 	Arizona	city	2015	11818
Douglas 	Arizona	city	2010	17606
Douglas 	Arizona	city	2011	17555
Douglas 	Arizona	city	2012	16928
Douglas 	Arizona	city	2013	16788
Douglas 	Arizona	city	2014	16671
Douglas 	Arizona	city	2015	16592
El Mirage 	Arizona	city	2010	31814
El Mirage 	Arizona	city	2011	32103
El Mirage 	Arizona	city	2012	32541
El Mirage 	Arizona	city	2013	32982
El Mirage 	Arizona	city	2014	33431
El Mirage 	Arizona	city	2015	33935
Eloy 	Arizona	city	2010	16821
Eloy 	Arizona	city	2011	16963
Eloy 	Arizona	city	2012	17289
Eloy 	Arizona	city	2013	16877
Eloy 	Arizona	city	2014	16630
Eloy 	Arizona	city	2015	17059
Florence 	Arizona	town	2010	31078
Florence 	Arizona	town	2011	30822
Florence 	Arizona	town	2012	30858
Florence 	Arizona	town	2013	29704
Florence 	Arizona	town	2014	31316
Florence 	Arizona	town	2015	31110
Fountain Hills 	Arizona	town	2010	22518
Fountain Hills 	Arizona	town	2011	22749
Fountain Hills 	Arizona	town	2012	23080
Fountain Hills 	Arizona	town	2013	23327
Fountain Hills 	Arizona	town	2014	23588
Fountain Hills 	Arizona	town	2015	23899
Globe 	Arizona	city	2010	7546
Globe 	Arizona	city	2011	7541
Globe 	Arizona	city	2012	7428
Globe 	Arizona	city	2013	7393
Globe 	Arizona	city	2014	7395
Globe 	Arizona	city	2015	7396
Guadalupe 	Arizona	town	2010	5527
Guadalupe 	Arizona	town	2011	5847
Guadalupe 	Arizona	town	2012	5944
Guadalupe 	Arizona	town	2013	6032
Guadalupe 	Arizona	town	2014	6114
Guadalupe 	Arizona	town	2015	6177
Holbrook 	Arizona	city	2010	5054
Holbrook 	Arizona	city	2011	5005
Holbrook 	Arizona	city	2014	5018
Holbrook 	Arizona	city	2015	5019
Kingman 	Arizona	city	2010	28139
Kingman 	Arizona	city	2011	28320
Kingman 	Arizona	city	2012	28357
Kingman 	Arizona	city	2013	28392
Kingman 	Arizona	city	2014	28550
Kingman 	Arizona	city	2015	28912
Litchfield Park 	Arizona	city	2012	5105
Litchfield Park 	Arizona	city	2013	5250
Litchfield Park 	Arizona	city	2014	5397
Litchfield Park 	Arizona	city	2015	5533
Marana 	Arizona	town	2010	34601
Marana 	Arizona	town	2011	35466
Marana 	Arizona	town	2012	36583
Marana 	Arizona	town	2013	38206
Marana 	Arizona	town	2014	39753
Marana 	Arizona	town	2015	41315
Maricopa 	Arizona	city	2010	43808
Maricopa 	Arizona	city	2011	43660
Maricopa 	Arizona	city	2012	44226
Maricopa 	Arizona	city	2013	45262
Maricopa 	Arizona	city	2014	46974
Maricopa 	Arizona	city	2015	48602
Nogales 	Arizona	city	2010	20808
Nogales 	Arizona	city	2011	20865
Nogales 	Arizona	city	2012	20846
Nogales 	Arizona	city	2013	20669
Nogales 	Arizona	city	2014	20395
Nogales 	Arizona	city	2015	20252
Oro Valley 	Arizona	town	2010	41053
Oro Valley 	Arizona	town	2011	41224
Oro Valley 	Arizona	town	2012	41368
Oro Valley 	Arizona	town	2013	41660
Oro Valley 	Arizona	town	2014	41986
Oro Valley 	Arizona	town	2015	43565
Page 	Arizona	city	2010	7362
Page 	Arizona	city	2011	7383
Page 	Arizona	city	2012	7385
Page 	Arizona	city	2013	7458
Page 	Arizona	city	2014	7501
Page 	Arizona	city	2015	7490
Paradise Valley 	Arizona	town	2010	12812
Paradise Valley 	Arizona	town	2011	13011
Paradise Valley 	Arizona	town	2012	13254
Paradise Valley 	Arizona	town	2013	13459
Paradise Valley 	Arizona	town	2014	13672
Paradise Valley 	Arizona	town	2015	13922
Payson 	Arizona	town	2010	15314
Payson 	Arizona	town	2011	15248
Payson 	Arizona	town	2012	15173
Payson 	Arizona	town	2013	15223
Payson 	Arizona	town	2014	15295
Payson 	Arizona	town	2015	15345
Prescott 	Arizona	city	2010	39856
Prescott 	Arizona	city	2011	39888
Prescott 	Arizona	city	2012	40090
Prescott 	Arizona	city	2013	40557
Prescott 	Arizona	city	2014	41132
Prescott 	Arizona	city	2015	41899
Prescott Valley 	Arizona	town	2010	38861
Prescott Valley 	Arizona	town	2011	38785
Prescott Valley 	Arizona	town	2012	39183
Prescott Valley 	Arizona	town	2013	40021
Prescott Valley 	Arizona	town	2014	41082
Prescott Valley 	Arizona	town	2015	42197
Queen Creek 	Arizona	town	2010	26597
Queen Creek 	Arizona	town	2011	27221
Queen Creek 	Arizona	town	2012	27941
Queen Creek 	Arizona	town	2013	29838
Queen Creek 	Arizona	town	2014	32259
Queen Creek 	Arizona	town	2015	34614
Safford 	Arizona	city	2010	9515
Safford 	Arizona	city	2011	9505
Safford 	Arizona	city	2012	9529
Safford 	Arizona	city	2013	9609
Safford 	Arizona	city	2014	9767
Safford 	Arizona	city	2015	9683
Sahuarita 	Arizona	town	2010	25285
Sahuarita 	Arizona	town	2011	25331
Sahuarita 	Arizona	town	2012	25387
Sahuarita 	Arizona	town	2013	25379
Sahuarita 	Arizona	town	2014	25410
Sahuarita 	Arizona	town	2015	25707
San Luis 	Arizona	city	2010	28252
San Luis 	Arizona	city	2011	30218
San Luis 	Arizona	city	2012	30126
San Luis 	Arizona	city	2013	30418
San Luis 	Arizona	city	2014	30997
San Luis 	Arizona	city	2015	31520
Sedona 	Arizona	city	2010	10052
Sedona 	Arizona	city	2011	10019
Sedona 	Arizona	city	2012	10055
Sedona 	Arizona	city	2013	10161
Sedona 	Arizona	city	2014	10318
Sedona 	Arizona	city	2015	10388
Show Low 	Arizona	city	2010	10702
Show Low 	Arizona	city	2011	10714
Show Low 	Arizona	city	2012	10716
Show Low 	Arizona	city	2013	10735
Show Low 	Arizona	city	2014	10814
Show Low 	Arizona	city	2015	10860
Sierra Vista 	Arizona	city	2010	45281
Sierra Vista 	Arizona	city	2011	46160
Sierra Vista 	Arizona	city	2012	46376
Sierra Vista 	Arizona	city	2013	45079
Sierra Vista 	Arizona	city	2014	43556
Sierra Vista 	Arizona	city	2015	43355
Snowflake 	Arizona	town	2010	5602
Snowflake 	Arizona	town	2011	5578
Snowflake 	Arizona	town	2012	5558
Snowflake 	Arizona	town	2013	5579
Snowflake 	Arizona	town	2014	5646
Snowflake 	Arizona	town	2015	5666
Somerton 	Arizona	city	2010	14333
Somerton 	Arizona	city	2011	14569
Somerton 	Arizona	city	2012	14706
Somerton 	Arizona	city	2013	14967
Somerton 	Arizona	city	2014	14955
Somerton 	Arizona	city	2015	15048
South Tucson 	Arizona	city	2010	5656
South Tucson 	Arizona	city	2011	5662
South Tucson 	Arizona	city	2012	5688
South Tucson 	Arizona	city	2013	5676
South Tucson 	Arizona	city	2014	5720
South Tucson 	Arizona	city	2015	5715
Thatcher 	Arizona	town	2014	5043
Tolleson 	Arizona	city	2010	6545
Tolleson 	Arizona	city	2011	6604
Tolleson 	Arizona	city	2012	6698
Tolleson 	Arizona	city	2013	6765
Tolleson 	Arizona	city	2014	6932
Tolleson 	Arizona	city	2015	7008
Wickenburg 	Arizona	town	2010	6443
Wickenburg 	Arizona	town	2011	6511
Wickenburg 	Arizona	town	2012	6607
Wickenburg 	Arizona	town	2013	6673
Wickenburg 	Arizona	town	2014	6735
Wickenburg 	Arizona	town	2015	6806
Winslow 	Arizona	city	2010	9701
Winslow 	Arizona	city	2011	9630
Winslow 	Arizona	city	2012	9378
Winslow 	Arizona	city	2013	9467
Winslow 	Arizona	city	2014	9598
Winslow 	Arizona	city	2015	9600
Young 	Arizona	town	2010	6150
Young 	Arizona	town	2011	6204
Young 	Arizona	town	2012	6286
Young 	Arizona	town	2013	6347
Young 	Arizona	town	2014	6547
Young 	Arizona	town	2015	6613
Queen Creek 	Arizona	town (pt.)	2010	26147
Queen Creek 	Arizona	town (pt.)	2011	26775
Queen Creek 	Arizona	town (pt.)	2012	27490
Queen Creek 	Arizona	town (pt.)	2013	29385
Queen Creek 	Arizona	town (pt.)	2014	31797
Queen Creek 	Arizona	town (pt.)	2015	34134
Wickenburg 	Arizona	town (pt.)	2010	6398
Wickenburg 	Arizona	town (pt.)	2011	6466
Wickenburg 	Arizona	town (pt.)	2012	6562
Wickenburg 	Arizona	town (pt.)	2013	6628
Wickenburg 	Arizona	town (pt.)	2014	6689
Wickenburg 	Arizona	town (pt.)	2015	6760
Marana 	Arizona	town (pt.)	2010	34601
Marana 	Arizona	town (pt.)	2011	35466
Marana 	Arizona	town (pt.)	2012	36583
Marana 	Arizona	town (pt.)	2013	38206
Marana 	Arizona	town (pt.)	2014	39753
Marana 	Arizona	town (pt.)	2015	41315
Apache Junction 	Arizona	city (pt.)	2010	35700
Apache Junction 	Arizona	city (pt.)	2011	35418
Apache Junction 	Arizona	city (pt.)	2012	35721
Apache Junction 	Arizona	city (pt.)	2013	36139
Apache Junction 	Arizona	city (pt.)	2014	36930
Apache Junction 	Arizona	city (pt.)	2015	37764
Sedona 	Arizona	city (pt.)	2010	7180
Sedona 	Arizona	city (pt.)	2011	7169
Sedona 	Arizona	city (pt.)	2012	7208
Sedona 	Arizona	city (pt.)	2013	7300
Sedona 	Arizona	city (pt.)	2014	7408
Sedona 	Arizona	city (pt.)	2015	7481
Alma 	Arkansas	city	2010	5477
Alma 	Arkansas	city	2011	5501
Alma 	Arkansas	city	2012	5518
Alma 	Arkansas	city	2013	5514
Alma 	Arkansas	city	2014	5558
Alma 	Arkansas	city	2015	5575
Arkadelphia 	Arkansas	city	2010	10695
Arkadelphia 	Arkansas	city	2011	10789
Arkadelphia 	Arkansas	city	2012	10682
Arkadelphia 	Arkansas	city	2013	10652
Arkadelphia 	Arkansas	city	2014	10774
Arkadelphia 	Arkansas	city	2015	10745
Batesville 	Arkansas	city	2010	10354
Batesville 	Arkansas	city	2011	10331
Batesville 	Arkansas	city	2012	10389
Batesville 	Arkansas	city	2013	10413
Batesville 	Arkansas	city	2014	10609
Batesville 	Arkansas	city	2015	10668
Beebe 	Arkansas	city	2010	7339
Beebe 	Arkansas	city	2011	7592
Beebe 	Arkansas	city	2012	7658
Beebe 	Arkansas	city	2013	7891
Beebe 	Arkansas	city	2014	7968
Beebe 	Arkansas	city	2015	8106
Bella Vista 	Arkansas	city	2010	26663
Bella Vista 	Arkansas	city	2011	27072
Bella Vista 	Arkansas	city	2012	27499
Bella Vista 	Arkansas	city	2013	27701
Bella Vista 	Arkansas	city	2014	27819
Bella Vista 	Arkansas	city	2015	27999
Benton 	Arkansas	city	2010	30693
Benton 	Arkansas	city	2011	31304
Benton 	Arkansas	city	2012	31935
Benton 	Arkansas	city	2013	32831
Benton 	Arkansas	city	2014	33446
Benton 	Arkansas	city	2015	34177
Bentonville 	Arkansas	city	2010	35889
Bentonville 	Arkansas	city	2011	36995
Bentonville 	Arkansas	city	2012	38416
Bentonville 	Arkansas	city	2013	40172
Bentonville 	Arkansas	city	2014	41709
Bentonville 	Arkansas	city	2015	44499
Berryville 	Arkansas	city	2010	5297
Berryville 	Arkansas	city	2011	5288
Berryville 	Arkansas	city	2012	5326
Berryville 	Arkansas	city	2013	5364
Berryville 	Arkansas	city	2014	5370
Berryville 	Arkansas	city	2015	5371
Blytheville 	Arkansas	city	2010	15578
Blytheville 	Arkansas	city	2011	15481
Blytheville 	Arkansas	city	2012	15321
Blytheville 	Arkansas	city	2013	15077
Blytheville 	Arkansas	city	2014	14901
Blytheville 	Arkansas	city	2015	14694
Bryant 	Arkansas	city	2010	16842
Bryant 	Arkansas	city	2011	18193
Bryant 	Arkansas	city	2012	18690
Bryant 	Arkansas	city	2013	19313
Bryant 	Arkansas	city	2014	19652
Bryant 	Arkansas	city	2015	19986
Cabot 	Arkansas	city	2010	23957
Cabot 	Arkansas	city	2011	24293
Cabot 	Arkansas	city	2012	24605
Cabot 	Arkansas	city	2013	25371
Cabot 	Arkansas	city	2014	25599
Cabot 	Arkansas	city	2015	25587
Camden 	Arkansas	city	2010	12159
Camden 	Arkansas	city	2011	11993
Camden 	Arkansas	city	2012	11842
Camden 	Arkansas	city	2013	11637
Camden 	Arkansas	city	2014	11551
Camden 	Arkansas	city	2015	11347
Centerton 	Arkansas	city	2010	9579
Centerton 	Arkansas	city	2011	9882
Centerton 	Arkansas	city	2012	10200
Centerton 	Arkansas	city	2013	10555
Centerton 	Arkansas	city	2014	11209
Centerton 	Arkansas	city	2015	12023
Clarksville 	Arkansas	city	2010	9190
Clarksville 	Arkansas	city	2011	9221
Clarksville 	Arkansas	city	2012	9271
Clarksville 	Arkansas	city	2013	9348
Clarksville 	Arkansas	city	2014	9394
Clarksville 	Arkansas	city	2015	9433
Crossett 	Arkansas	city	2010	5500
Crossett 	Arkansas	city	2011	5453
Crossett 	Arkansas	city	2012	5410
Crossett 	Arkansas	city	2013	5342
Crossett 	Arkansas	city	2014	5247
Crossett 	Arkansas	city	2015	5220
De Queen 	Arkansas	city	2010	6625
De Queen 	Arkansas	city	2011	6635
De Queen 	Arkansas	city	2012	6630
De Queen 	Arkansas	city	2013	6697
De Queen 	Arkansas	city	2014	6735
De Queen 	Arkansas	city	2015	6707
El Dorado 	Arkansas	city	2010	18841
El Dorado 	Arkansas	city	2011	18740
El Dorado 	Arkansas	city	2012	18503
El Dorado 	Arkansas	city	2013	18462
El Dorado 	Arkansas	city	2014	18327
El Dorado 	Arkansas	city	2015	18386
Farmington 	Arkansas	city	2010	5995
Farmington 	Arkansas	city	2011	6087
Farmington 	Arkansas	city	2012	6174
Farmington 	Arkansas	city	2013	6298
Farmington 	Arkansas	city	2014	6461
Farmington 	Arkansas	city	2015	6701
Forrest City 	Arkansas	city	2010	15333
Forrest City 	Arkansas	city	2011	15227
